n,sigma_r,sigma_t,p,q,rep_no,dq_mean_rerr,dq_min_rerr,dq_max_rerr,dq_mean_terr,dq_min_terr,dq_max_terr,mat_mean_rerr,mat_min_rerr,mat_max_rerr,mat_mean_terr,mat_min_terr,mat_max_terr
100,0,0.01,0.05,1.0,0,0.08488999246419908,0.03732427331176892,4.770928443783628,0.06874238347086405,0.02065827764873832,3.381400136980526,0.08731666699469637,0.05992076639657973,2.799510826201899,2.855157682940345,1.4270094353526555,142.75651508899205
100,0,0.01,0.05,1.0,1,0.0032217262006010157,0.0006594831206768199,0.006771369064893215,0.010230851015605944,0.0006278801178570508,0.028158048952621202,4.6661061792052925e-09,0.0,8.429369702178807e-08,0.010067184854059963,0.0013515284413203757,0.02866874056755055
100,0,0.01,0.05,1.0,2,0.07460163035059954,0.030407796243509186,4.041388588079878,0.03340631785549431,0.006633762352856682,1.574892165467479,0.14914705070459033,0.11991832196568909,3.0427911957904206,0.5889601644345653,0.2834863161258564,29.442347825307227
100,0,0.01,0.05,1.0,3,0.056120694063670325,0.025765409540339727,2.9254923987031907,0.027009535460585675,0.003921079324091112,1.2026650054890464,0.12160765410650308,0.07880590354765157,4.358980959423694,0.09166911085538368,0.029487481183157922,4.547666684349387
100,0,0.01,0.05,1.0,4,0.0011629117038260974,0.00019216050323455516,0.003707552852732365,0.009004756216542014,0.0019978538316763337,0.01910675628912846,2.2819203881896675e-09,0.0,8.429369702178807e-08,0.009053849947280533,0.0022922450857780414,0.01929524578628783
100,0,0.01,0.05,1.0,5,0.06224024964393646,0.027090159418087036,3.2842664258596797,0.06171622901334115,0.016351807988549325,3.0118284859219857,0.11478278434636052,0.05752152290177082,5.783647667351503,0.07056949039180735,0.02564967487026,3.4642560816442227
100,0,0.01,0.05,1.0,6,0.0021227863146135255,0.00039135903279057123,0.005611027182156602,0.0098465854760792,0.0010702026042550272,0.033933537884275285,5.364418029785156e-09,0.0,5.960464477539063e-08,0.00937271207591785,0.001738886427844661,0.032388877407041404
100,0,0.01,0.05,1.0,7,0.003864625338918766,0.0002766718436306584,0.014231532908141182,0.00994654360539396,0.0021407010459860167,0.026949381888087348,1.1920928955078125e-09,0.0,5.960464477539063e-08,0.00982482221416605,0.0027966937714622893,0.026280780411825168
100,0,0.01,0.05,1.0,8,0.14432445919925788,0.037380750295606585,3.573834994164015,0.14191971635192943,0.027439181811205818,3.9410032107318913,1.397622306280808,0.4823272798682237,4.7818322741584085,0.45140612209050635,0.08222631530176486,6.724483342340856
100,0,0.01,0.05,1.0,9,0.0010661240897905306,8.682633380674825e-05,0.0025582270928730263,0.009459617549416228,0.0014661312517821852,0.0278216241137611,4.419215656741318e-09,0.0,8.429369702178807e-08,0.009507766105706819,0.001265705458339627,0.028208190923153634
100,0,0.01,0.05,1.0,10,0.056353584297912394,0.01393161956417527,2.6376576786457075,0.08769875262677732,0.028957573983018906,4.293954053523359,0.10048772138072407,0.04977298249443979,5.1212468711169405,0.06592206586342111,0.016342065304660494,3.2437525818758357
100,0,0.01,0.05,1.0,11,0.0034686984454540353,0.00044867763755191526,0.009237820595234139,0.009469865937617295,0.0014246290201173303,0.030186386947671357,3.8231692089874115e-09,0.0,8.429369702178807e-08,0.009151498515809264,0.0018604542344791309,0.030280168676615486
100,0,0.01,0.05,1.0,12,0.002643836703686663,0.00012444810377879343,0.007223376162457588,0.009405926353761028,0.0015256158049835337,0.03069013902105755,5.960464477539063e-10,0.0,5.960464477539063e-08,0.00926421227696367,0.0026253404423256734,0.029595630924722605
100,0,0.01,0.05,1.0,13,0.005313825355193174,0.00022035133429050715,0.01676896240935712,0.011288979661373447,0.0024275075794328825,0.03021307581426364,2.9802322387695314e-09,0.0,5.960464477539063e-08,0.011315581497111324,0.0030205892154879506,0.03048705588187265
100,0,0.01,0.05,1.0,14,0.039531933753008,0.018620311366038023,2.018028029367493,0.037976881650110816,0.009421411530952812,1.8087843330200026,0.060634022314678654,0.03599955872887143,2.499445917299724,0.026772252669397863,0.0037892803349915366,1.2236769012572035
100,0,0.01,0.05,1.0,15,0.001516106572926027,0.0002886715408259311,0.004524323121707801,0.00913473635752678,0.0015023301346461756,0.028377850818898487,5.015262104495225e-09,0.0,8.429369702178807e-08,0.009247589782674637,0.001930145783637193,0.030843527988266013
100,0,0.01,0.05,1.0,16,0.06304115462923314,0.027973940251226608,3.332714640697951,0.038594775787301826,0.0067555316668583025,1.8342340569349522,0.08585466127767201,0.0454724770974814,4.083690895100171,0.1479325643647388,0.05613049342433711,7.374528454976164
100,0,0.01,0.05,1.0,17,0.09973856366965789,0.03474438333380859,5.97452094413911,0.043649961154293135,0.008351795784932758,2.0817267314046797,1.389930694244342,1.3460505128185922,5.7340686553737745,0.061429249449101574,0.017162621030998627,2.998454347252048
100,0,0.01,0.05,1.0,18,0.05946987107676482,0.02331175021442245,3.125851504906032,0.07636191054624146,0.020794687165057016,3.7580744970659947,0.24328335262009457,0.18837710228095778,5.679002136192548,0.09801873860180432,0.028280032399006314,4.860605095396644
100,0,0.01,0.05,1.0,19,0.0802405040139807,0.0328530592411613,4.4354723941106595,0.03961007577114703,0.009456751585549289,1.8608779493444894,0.11587144654314172,0.05621929932274528,6.021434021354581,0.46551003176005135,0.22074928587916143,23.266110116423892
100,0,0.01,0.05,1.0,20,0.0017898391877592592,0.0005428442948870285,0.0037979330577545462,0.009138276573152056,0.0006596615548922381,0.028812507908169478,4.76837158203125e-09,0.0,5.960464477539063e-08,0.009130583581503182,0.0009159748161010102,0.02776712424135148
100,0,0.01,0.05,1.0,21,0.05963923954963418,0.02514022694332625,3.1008443883847123,0.04924719666619925,0.0068783808905356885,2.352353651704696,0.10572207707657302,0.07142300951414866,3.5013297657172284,0.06821977234381453,0.021808635417989348,3.3607692045179642
100,0,0.01,0.05,1.0,22,0.04786688474134511,0.018753492588069416,2.4471059896247453,0.05023584495873872,0.006813981688524097,2.386115663152879,0.6147043382851505,0.5645336715224812,5.581600347787055,0.03448647545157358,0.004503908820631156,1.5856818678036828
100,0,0.01,0.05,1.0,23,0.00496073981752125,0.0013156955872702964,0.22531123548361123,0.07592091431595999,0.021379740230622973,3.751002235492204,0.09762202728717076,0.05970179418633368,3.8517251042602196,0.0483115274283646,0.012215411050483394,2.3271984202511935
